article_id,date,ticker,article_title
FNSPID_00711,2019-09-12,AVGO,Broadcom Shares Fall After Q3 Sales Miss
FNSPID_00712,2019-09-12,AVGO,Broadcom shares are trading lower after the company reported worse-than-expected Q3 sales results. The company also reaffirmed FY19 sales guidance below analysts estimates.
FNSPID_00713,2019-09-12,AVGO,"UPDATE: Broadcom Reaffirms FY19 Guidance: Sales $22.5B vs $22.6B Estimate, Operating Margin 52.5%"
FNSPID_00714,2019-09-12,AVGO,Broadcom Reaffirms FY19 Guidance
FNSPID_00715,2019-09-12,AVGO,"Broadcom Q3 Adj. EPS $5.16 Beats $5.14 Estimate, Sales $5.515B Miss $5.55B Estimate"
FNSPID_00716,2019-09-12,AVGO,Oracle Reports Early In Surprise Move As Trump Surprises With Positive Trade Tweet
FNSPID_00717,2019-09-12,AVGO,"7 Stocks To Watch For September 12, 2019"
FNSPID_00718,2019-09-12,AVGO,"Earnings Scheduled For September 12, 2019"
FNSPID_00719,2019-09-11,AVGO,Shares of several semiconductor companies are trading higher after China released a tariff exemptions list for certain products from the U.S. Apple also released new iPhones which are expected to benefit several companies within the sector.
FNSPID_00720,2019-09-09,AVGO,"Broadcom Reports TIM - Telecon Italia Signed Strategic Deal As Portfolio License Customer, No Terms Disclosed"
FNSPID_00721,2019-09-05,AVGO,Shares of many semiconductor companies are trading higher with the broader stock market after the Chinese Minister of Commerce said the U.S. and China are set to meet in Washington D.C in early October.
FNSPID_00722,2019-09-04,AVGO,Shares of many semiconductor companies are trading higher as Hong Kong tensions ease on the withdrawal of the extradition bill that has caused mass protesting. The protests are seen as a potential disruption to the global economy and U.S.-China trade talks.
FNSPID_00723,2019-09-03,AVGO,"Shares of several semiconductor companies are trading lower as trade concerns continue to escalate following a new 15% tariff, which was added to $112 billion worth of Chinese goods on Sunday."
FNSPID_00724,2019-08-29,AVGO,Shares of several semiconductor companies are trading higher after China's Ministry of Commerce said the country is willing to work to resolve US trade tensions and does not want any further escalation.
FNSPID_00725,2019-08-26,AVGO,Shares of several semiconductor companies are trading higher amid easing trade tensions. President Trump said China is ready to come back to the negotiating table.
FNSPID_00726,2019-08-23,AVGO,Shares of several semiconductors companies are trading lower on escalated trade tensions after China announced it plans to impose a 5% to 10% tariff rate on $75 billion worth of U.S. goods.
FNSPID_00727,2019-08-19,AVGO,Shares of several semiconductors are trading higher on renewed hopes of a resolution to trade tensions between the US and China.
FNSPID_00728,2019-08-16,AVGO,"Shares of companies in the semiconductor space are trading higher in sympathy with NVIDIA, which reported better-than-expected Q2 results."
FNSPID_00729,2019-08-14,AVGO,"Shares of several semiconductors companies are trading lower after the spread between the 2-year and 10-year yield curve inverted for the first time since 2007, potentially signaling an oncoming recession."
FNSPID_00730,2019-08-13,AVGO,"Shares of several semiconductor companies are trading higher in sympathy with the overall market after the U.S. Trade Representative reported that some tariffs will be delayed to Dec 15 on some products including cell phones, monitors, and laptops."
FNSPID_00731,2019-08-09,AVGO,Wall Street Weighs In On Symantec-Broadcom Deal
FNSPID_00732,2019-08-09,AVGO,Broadcom shares are trading higher after the company announced it is acquiring Symantec's Security Unit for $10.7 billion in cash.
FNSPID_00733,2019-08-09,AVGO,10 Biggest Price Target Changes For Friday
FNSPID_00734,2019-08-09,AVGO,"KeyBanc Maintains Overweight on Broadcom, Raises Price Target to $330"
FNSPID_00735,2019-08-08,AVGO,Broadcom Shares Up 0.8% Following News It Will Purchase Symantec's Enterprise Security Unit
FNSPID_00736,2019-08-08,AVGO,Broadcom Reaffirms FY19 Sales Guidance $22.5B
FNSPID_00737,2019-08-08,AVGO,Broadcom To Purchase Symantec Enterprise Security Unit For $10.7B In Cash
FNSPID_00738,2019-08-08,AVGO,Shares of several semiconductors companies are trading higher on a potential rebound following a recent downturn the sector has experienced over the past few months amid growing trade tensions.
FNSPID_00739,2019-08-08,AVGO,"BofA Weighs Broadcom's 'Effective' M&A Track Record, Symantec's 'Lackluster Growth Profile'"
FNSPID_00740,2019-08-07,AVGO,"Broadcom Near A Deal To Buy Symantec's Enterprise Unit, Deal Could Be Reached This Week, Could Be Valued At $10B"
FNSPID_00741,2019-08-05,AVGO,Shares of several semiconductor companies are trading lower after President Trump announced additional tariffs on Chinese goods.
FNSPID_00742,2019-08-01,AVGO,Shares of several semiconductor companies are trading higher on seemingly no sector-specific news. Strength may be due to a rebound following yesterday's sector-wide weakness after AMD issued weak Q3 sales guidance.
FNSPID_00743,2019-07-31,AVGO,Shares of several semiconductor companies are trading lower in sympathy with Advanced Micro Devices after the company issued Q3 sales guidance below analyst estimates.
FNSPID_00744,2019-07-29,AVGO,35 Stocks Moving In Monday's Pre-Market Session
FNSPID_00745,2019-07-23,AVGO,"Benzinga's Top Upgrades, Downgrades For July 23, 2019"
FNSPID_00746,2019-07-23,AVGO,"RBC Capital Initiates Coverage On Broadcom with Outperform Rating, Announces $320 Price Target"
FNSPID_00747,2019-07-22,AVGO,"Shares of several semiconductor companies are trading higher after Kudlow and Mnuchin invited U.S. tech companies to discuss the Huawei ban; Goldman Sachs upgraded companies in the sector, believing excess inventory will be depleted more quickly."
FNSPID_00748,2019-07-17,AVGO,"KeyBanc Previews Semiconductor Earnings, Notes 'we anticipate largely in line 2Q results, driven by broad-based inventory restocking trends.'"
FNSPID_00749,2019-07-15,AVGO,Analyst Calls Abandoned Symantec-Broadcom Merger Talks A 'Head-Scratcher'
FNSPID_00750,2019-07-15,AVGO,Symantec Plunges After CNBC Reports Broadcom Deal Is Off The Table
FNSPID_00751,2019-07-15,AVGO,Broadcom shares are trading higher after CNBC reported the company and Symantec have ceased deal negotiations.
FNSPID_00752,2019-07-15,AVGO,UPDATE: CNBC's Faber Reports Symantec Would Not Accept Less Than $28 Per Share
FNSPID_00753,2019-07-15,AVGO,Symantec And Broadcom Cease Deal Negotiations
FNSPID_00754,2019-07-12,AVGO,"Shares of several semiconductor companies are trading higher amid positive trends in US-China trade negotiations, Trump loosening the Huawei ban and the Fed signaling a rate cut. Japan/Korea trade tensions could also drive up memory prices."
FNSPID_00755,2019-07-12,AVGO,UPDATE: Cassidy Also Tells Benzinga 'Japan / Korea trade issues may drive up the prices of memory devices following a year of memory prices in free fall. Prices for memory increased w/w for the first time in over a year.'
FNSPID_00756,2019-07-12,AVGO,"Stifel Nicolaus Analyst Kevin Cassidy On Semiconductors Strength, Tells Benzinga 'The fed signaling lower interest rates and Trump loosening the ban on Huawei are both huge news for semiconductor companies.'"
FNSPID_00757,2019-07-12,AVGO,"Tigress Financial Analyst Ivan Feinseth Comments On Semiconductors Strength, Tell Benzinga 'Positive trends in US-China trade negotiations is lifting all the chip stocks.'"
FNSPID_00758,2019-07-11,AVGO,"KeyBanc On Semiconductors Notes 'Our favorite Apple supply-chain name is Broadcom, but recognize slightly better iPhone XR demand represents a modest positive for Qorvo and Synaptics.'"
FNSPID_00759,2019-07-10,AVGO,Wedbush: Broadcom Can Squeeze $1.3-$1.5B In Synergies From 'Bloated' Symantec
FNSPID_00760,2019-07-10,AVGO,"Hearing Broadcom Deal For Semantic Moving Ahead, May Come Monday"
FNSPID_00761,2019-07-09,AVGO,Will Earnings Season Prompt a Resurr-tech-tion?
FNSPID_00762,2019-07-09,AVGO,Symantec Analyst Says Cybersecurity Company's Investors Would Benefit From Broadcom Buyout
FNSPID_00763,2019-07-08,AVGO,"Shares of several Apple suppliers are trading lower after Rosenblatt analysts downgraded Apple's stock, citing concerns over low iPhone sales."
FNSPID_00764,2019-07-08,AVGO,Report: Broadcom Secures Financing For Symantec Acquisition
FNSPID_00765,2019-07-08,AVGO,Symantec Shares Up $1 Premarket After Bloomberg Reported Sunday that Broadcom has Secured Financing for Acquisition
FNSPID_00766,2019-07-05,AVGO,'Broadcom looks to old software names like Symantec and Tibco as chip business deteriorates' -CNBC
FNSPID_00767,2019-07-05,AVGO,48 Biggest Movers From Wednesday
FNSPID_00768,2019-07-05,AVGO,"5 Stocks To Watch For July 5, 2019"
FNSPID_00769,2019-07-03,AVGO,Analyst Says Now Is The 'Golden Time' For Symantec To Sell Itself To Broadcom
FNSPID_00770,2019-07-03,AVGO,33 Stocks Moving In Wednesday's Mid-Day Session
FNSPID_00771,2019-07-03,AVGO,Mid-Day Market Update: Dow Rises Over 150 Points; OMNOVA Solutions Shares Spike Higher
FNSPID_00772,2019-07-03,AVGO,Mid-Morning Market Update: Markets Open Higher; International Speedway Misses Q2 Views
FNSPID_00773,2019-07-03,AVGO,Chipmaker Trader Sentiment Received A Major Boost From G-20
FNSPID_00774,2019-07-03,AVGO,"Flags Waving As Holiday Approaches, With Tesla Quarter Showing Unexpected Strength"
FNSPID_00775,2019-07-03,AVGO,Broadcom shares are trading lower following a report that the company would acquire Symantec.
FNSPID_00776,2019-07-03,AVGO,Symantec Shares Are Flying On Report Broadcom Is Eyeing A Takeover
FNSPID_00777,2019-07-03,AVGO,24 Stocks Moving In Wednesday's Pre-Market Session
FNSPID_00778,2019-07-03,AVGO,A Peek Into The Markets: US Stock Futures Rise Ahead Of Economic Reports
FNSPID_00779,2019-07-02,AVGO,Broadcom Is Said To Be In Advanced Talks To Buy Symantec
FNSPID_00780,2019-07-01,AVGO,Shares of several hardware suppliers are trading higher after President Trump said he would ease the ban on US companies selling to Huawei.
FNSPID_00781,2019-06-28,AVGO,Skittish Stocks Found New Momentum In June
FNSPID_00782,2019-06-27,AVGO,36 Stocks Moving In Thursday's Pre-Market Session
FNSPID_00783,2019-06-26,AVGO,Shares of companies in the semiconductor space are trading higher after Micron reported strong Q3 earnings.
FNSPID_00784,2019-06-26,AVGO,Broadcom Says Believes EC Action Will Not Have Material Impact on its Set-top Box or Broadband Modem Businesses; Believes it Complies With European Competition Rules and That Commission's Concerns Are Without Merit
FNSPID_00785,2019-06-24,AVGO,AMD Option Trader Betting The Rally Will Resume
FNSPID_00786,2019-06-20,AVGO,Shares of several semiconductor companies are trading higher amid renewed hopes of a Federal Reserve rate cut this year and in sympathy with Oracle reporting strong Q4 earnings.
FNSPID_00787,2019-06-18,AVGO,"Shares of several semiconductor companies are trading higher after President Trump said he spoke with China's Xi and announced they will have an extended meeting at G20, renewing trade optimism. NOTE: Semis have major China exposure."
FNSPID_00788,2019-06-17,AVGO,Baird: Broadcom Lowers Full-Year Revenue Outlook On High Channel Inventory
FNSPID_00789,2019-06-17,AVGO,"Flat Affect: Markets Tread Water With Fed, Other Central Bank Meetings Ahead"
FNSPID_00790,2019-06-17,AVGO,"Baird Maintains Outperform on Broadcom, Lowers Price Target to $280"
FNSPID_00791,2019-06-17,AVGO,Huawei Acknowledges Potential $30B Revenue Shortfall
FNSPID_00792,2019-06-17,AVGO,46 Biggest Movers From Friday
FNSPID_00793,2019-06-16,AVGO,"Bulls And Bears Of The Week: Lennar, Dave & Buster's, Broadcom And More"
FNSPID_00794,2019-06-15,AVGO,"Barron's Picks And Pans: Fake Meat Battle, Grubhub, Slack, Apple And More"
FNSPID_00795,2019-06-14,AVGO,Analysts: Broadcom's Reduced Outlook Due More To Caution Than Broader Weakness
FNSPID_00796,2019-06-14,AVGO,Mid-Afternoon Market Update: Dow Turns Positive; India Globalization Capital Shares Spike Higher
FNSPID_00797,2019-06-14,AVGO,"UPDATE: KeyBanc Maintains Overweight On Broadcom, Lowers Target To $310 As Firm Notes 'we believe the benefits of M&A (CA) will limit EPS downside in the current downturn and like the long-term opportunities in wireless and data center'"
FNSPID_00798,2019-06-14,AVGO,A Look At Benzinga Pro's Most-Searched Tickers For June 14
FNSPID_00799,2019-06-14,AVGO,35 Stocks Moving In Friday's Mid-Day Session
FNSPID_00800,2019-06-14,AVGO,Mid-Day Market Update: Renren Drops After Q1 Results; ArQule Shares Surge
FNSPID_00801,2019-06-14,AVGO,5G Chip Demand Reportedly On The Rise
FNSPID_00802,2019-06-14,AVGO,"Benzinga Pro's Top 10 Most-Searched Tickers For Morning of Fri., June 14, 2019"
FNSPID_00803,2019-06-14,AVGO,10 Biggest Price Target Changes For Friday
FNSPID_00804,2019-06-14,AVGO,Mid-Morning Market Update: Markets Open Lower; Broadcom Cuts FY19 Outlook
FNSPID_00805,2019-06-14,AVGO,"Chip Stocks Fall In Sympathy With Broadcom After Q2 Sales Miss, Guidance Cut"
FNSPID_00806,2019-06-14,AVGO,"Wall Street Under Pressure From Faltering Chipmakers, Weak China Industrial Production Data"
FNSPID_00807,2019-06-14,AVGO,"Citigroup Maintains Buy on Broadcom, Lowers Price Target to $300"
FNSPID_00808,2019-06-14,AVGO,"Deutsche Bank Maintains Buy on Broadcom, Lowers Price Target to $315"
FNSPID_00809,2019-06-14,AVGO,"JP Morgan Maintains Overweight on Broadcom, Lowers Price Target to $350"
FNSPID_00810,2019-06-14,AVGO,"BMO Capital Maintains Market Perform on Broadcom, Lowers Price Target to $260"
FNSPID_00811,2019-06-14,AVGO,"Barclays Maintains Overweight on Broadcom, Lowers Price Target to $315"
FNSPID_00812,2019-06-14,AVGO,"Benzinga's Top Upgrades, Downgrades For June 14, 2019"
FNSPID_00813,2019-06-14,AVGO,"UBS Maintains Buy on Broadcom, Lowers Price Target to $310"
FNSPID_00814,2019-06-14,AVGO,"Shares of several semiconductor companies are trading lower after weak quarterly results from Broadcom, citing ""broad-based"" demand weakness and the U.S. crackdown on Huawei."
FNSPID_00815,2019-06-14,AVGO,Broadcom shares are trading lower after the company reported worse-than-expected Q2 sales results; the company also cut its FY19 sales guidance below analyst estimates. Charter Equity also downgraded the company's stock from Buy to Market Perform.
FNSPID_00816,2019-06-14,AVGO,26 Stocks Moving In Friday's Pre-Market Session
