article_id,date,ticker,article_title,price_t,price_t1,pct_change,label
FNSPID_03533,2020-03-24,EWJ,Japan PM Abe To Propose 1-Year Delay For Olympics In Call With IOC's Bach,41.59,42.37,1.8852,up
FNSPID_03534,2020-03-24,EWJ,Tokyo 2020 Organisers Are Focusing Consideration On 1-Year Delay For Olympics,41.59,42.37,1.8852,up
FNSPID_03535,2020-03-23,EWJ,"'Tokyo Olympics postponement decision ""will be decided early"" WHO executives' -Sankei",38.88,41.59,6.9444,up
FNSPID_03536,2020-03-23,EWJ,Hearing Int'l. Olympic Committee Member Pound Told US Officials Olympics Will Be Postponed,38.88,41.59,6.9444,up
FNSPID_03537,2020-03-20,EWJ,Hearing USA Swimming Has Called For Postponement Of Olympics By 1 Year,39.29,38.88,-1.0419,down
FNSPID_03538,2020-03-18,EWJ,Japan's Hokkaido To Lift State Of Emergency On Thursday,38.66,39.2,1.397,up
FNSPID_03539,2020-03-15,EWJ,Fed Full Statement On Coordinated Central Bank Action,37.65,39.49,4.9051,up
FNSPID_03540,2020-03-13,EWJ,'Exclusive: Japan's economic policymakers now factoring in Olympics cancelation' -Reuters,40.3,37.65,-6.5917,down
FNSPID_03541,2020-03-12,EWJ,"FTSE 100 Down 8.7%, Nikkei Down 4.4%, Euro Stoxx 600 Down 9.4%",39.02,40.3,3.2813,up
FNSPID_03542,2020-03-11,EWJ,"'The Tokyo Games organizing executive will propose a possible postponement to the Olympics, Kyodo report' -Bloomberg",43.27,39.02,-9.8047,down
FNSPID_03543,2020-03-04,EWJ,"'LockheedMartin has stopped building F-35 Joint Strike Fighters at a Mitsubishi factory in Japan due to the coronavirus outbreak, Ellen Lord, the head of Pentagon acquisition, told reporters...' -Defense One Global Editor",47.12,46.26,-1.8118,down
FNSPID_03544,2020-03-04,EWJ,Tokyo 2020 CE) Muto Says Expressed Confidence Olympics Will Be Held On July 24 During Call With Ioc Board,47.12,46.26,-1.8118,down
FNSPID_03545,2020-03-03,EWJ,"'Tokyo 2020 could be held later in year, suggests Japan's Olympic minister' -The Japan Times",46.11,47.12,2.1723,up
FNSPID_03546,2020-03-03,EWJ,Hearing Japanese Finance Minister Says G7 Response Will Vary From Country To Country,46.11,47.12,2.1723,up
FNSPID_03547,2020-03-03,EWJ,"G7 Statement on Coronavirus Response as of Late Monday Did Not Include Specific Language Calling for Fresh Fiscal Spending or Coordinated Interest Rate Cuts by Central Banks, According to G7 Source",46.11,47.12,2.1723,up
FNSPID_03548,2020-03-02,EWJ,"WHO's Tedros Says 'Korea, Japan, Italy, Iran Are Our Greatest Concerns'",46.72,46.11,-1.2866,down
FNSPID_03549,2020-03-02,EWJ,Japan Confirms 15 More Coronavirus Infections on Monday,46.72,46.11,-1.2866,down
FNSPID_03550,2020-02-28,EWJ,British Man Who Was Passenger On Coronavirus Infected Japanese Cruise Ship Has Died,46.13,46.72,1.2651,up
FNSPID_03551,2020-02-28,EWJ,"Fitch Says Indian, Japanese Manufacturers Appear To Be Most Vulnerable To Coronavirus Supply-Chain Disruptions",46.13,46.72,1.2651,up
FNSPID_03552,2020-02-27,EWJ,WHO's Mike Ryan Says 'My Understanding Is No Decision Will Be Taken In Near-Term Regarding The Future Of The Olympics',46.18,46.13,-0.1132,neutral
FNSPID_03553,2020-02-27,EWJ,IOC President Thomas Bach Says Fully Committed To Tokyo Olympics Schedule Despite Coronavirus,46.18,46.13,-0.1132,neutral
FNSPID_03554,2020-02-27,EWJ,"'In Japan, a woman working as a tour bus guide in Osaka had made a full recovery from [coronavirus]. Then, she tested positive again. This is happening too in Guangdong, China, where 14% of those declared cured of the disease have tested positive again'",46.18,46.13,-0.1132,neutral
FNSPID_03555,2020-02-27,EWJ,Japan's Prime Minister Abe Asks Schools Across the Country to be Closed Starting March 2 to Prevent Spread of Coronavirus,46.18,46.13,-0.1132,neutral
FNSPID_03556,2020-02-25,EWJ,"'Olympic official: Tokyo is ""looking at a cancellation"" if coronavirus not contained by late May' -Axios",47.59,47.82,0.4942,neutral
FNSPID_03557,2020-02-25,EWJ,'Japanese woman who was allowed to leave Diamond Princess cruise ship after quarantine has tested positive for coronavirus' -BNO News,47.59,47.82,0.4942,neutral
FNSPID_03558,2020-02-23,EWJ,At Least 36 People with Coronavirus Who were Taken from Diamond Princess Cruise Ship are Seriously Ill,47.67,47.59,-0.1645,neutral
FNSPID_03559,2020-02-21,EWJ,Global Times Reporter Hu Xijin Says Coronavirus In Japan Ans South Korea Is Getting 'Severe'; Says 'Problems with coronavirus test in the US may impede full disclosure of outbreak there',49.33,47.67,-3.3728,down
FNSPID_03560,2020-02-21,EWJ,Hearing Economist Mohamed El-Erian Says Japan Could Already Be In A Recession,49.33,47.67,-3.3728,down
FNSPID_03561,2020-02-18,EWJ,"'The number of infection case is increasing in Japan but possibility of a large scale outbreak is low. Epidemic in Japan appears after China, helping Japan raise alert earlier, plus it has better medical conditions.'",50.16,50.07,-0.1737,neutral
FNSPID_03562,2020-02-17,EWJ,Japanese Officials Confirmed 99 More People Infected by Coronavirus Aboard Diamond Princess; Total Number of Cases Now 454,50.16,50.07,-0.1737,neutral
FNSPID_03563,2020-02-15,EWJ,"Japan Health Ministry Reports 77 New Confirmed Cases of Coronavirus on Cruise Ship Docked in Japan, Total 355",50.16,50.07,-0.1737,neutral
FNSPID_03564,2020-02-13,EWJ,"Benzinga Pro's Top 5 Stocks To Watch For Thurs., Feb. 13, 2020: FXI, TSLA, BABA, NIO, CAT",51.3,50.91,-0.7472,neutral
FNSPID_03565,2020-02-13,EWJ,'Woman in Japan Dies from Coronavirus' -Japan's Nippon,51.3,50.91,-0.7472,neutral
FNSPID_03566,2020-02-13,EWJ,Hearing Japan Has Confirmed First Death From Coronavirus,51.3,50.91,-0.7472,neutral
FNSPID_03567,2020-02-06,EWJ,Japan's Health Ministry Announces 41 New Cases of Coronavirus Confirmed from Cruise Ship Docked in Yokohama,52.31,51.8,-0.9659,neutral
FNSPID_03568,2020-01-06,EWJ,Japan's Aso Says US And China Are On Cusp Of New Cold War,51.75,51.84,0.1683,neutral
FNSPID_03569,2019-12-20,EWJ,Japanese Prime Minister Shinzo Abe Has Expressed Serious Concerns Over Iran Scaling Back Its Commitments To 2015 Nuclear Deal In Meeting With Iranian Pres,52.11,52.06,-0.0836,neutral
FNSPID_03570,2019-12-17,EWJ,'Japan will partner with the U.S. and Europe to develop quantum computers and related technology' -Tweet From Nikkei,52.4,52.2,-0.3989,neutral
FNSPID_03571,2019-12-10,EWJ,"US, Japanese Gov'ts. Have Agreement On Domestic Production Plan For F-35 Stealth Fighters",51.9,52.01,0.2156,neutral
FNSPID_03572,2019-12-05,EWJ,Opinion | How Tokyo Could Overtake Hong Kong As Asia's Financial Capital,51.62,52.22,1.1506,up
FNSPID_03573,2019-11-27,EWJ,Japan's FSA To Streamline The Tokyo Stock Exchange,51.65,51.16,-0.95,neutral
FNSPID_03574,2019-11-20,EWJ,'SoftBank in talks for $2.8bn Japanese bank loan led by Mizuho' -Nikkei,51.19,51.24,0.1009,neutral
FNSPID_03575,2019-11-13,EWJ,"UBS Says Partnerships Like It Has Struck In Japan, Brazil Are A Way, But Not The Only Way, For Bank To Grow",51.39,51.17,-0.4355,neutral
FNSPID_03576,2019-11-12,EWJ,"Pres Trump Says Is Having Strong, Substantial Talks With Japan On Trade",51.57,51.39,-0.3505,neutral
FNSPID_03577,2019-11-08,EWJ,Japanese Policymakers Will Seek To End A Tax Deduction For Big Corporations' Entertainment Spending,51.59,51.46,-0.2503,neutral
FNSPID_03578,2019-11-04,EWJ,Xiaomi Will Enter Japan In 2020,51.36,51.42,0.1341,neutral
FNSPID_03579,2019-11-03,EWJ,"Secretary Ross Say U.S. May Not Need to Put Tariffs on Imported Vehicles After Holding Good Conversations With Companies in EU, Japan",51.36,51.42,0.1341,neutral
FNSPID_03580,2019-10-16,EWJ,Asian Equities Mixed After US Markets Edged Lower,49.61,49.48,-0.2603,neutral
FNSPID_03581,2019-10-14,EWJ,"Benzinga Pro Mid-Day Price Check For Regional ETFs: US (SPY) Flat, Canada (EWC) Down 0.1%, China (FXI) Down 0.2%, Japan (EWJ) Down 0.3%, India (INDA) Down 0.3%, Brazil (EWZ) Down 0.5%, Australia (EWA) Down 0.6%, Russia (RSX) Down 1.4%",48.98,49.71,1.4938,up
FNSPID_03582,2019-10-11,EWJ,"Benzinga Pro Mid-Day Price Check For Regional ETFs: Brazil (EWZ) Up 2.6%, China (FXI) Up 2%, US (SPY) Up 1.7%, Australia (EWA) Up 1.6%, Japan (EWJ) Up 1.5%, Canada (EWC) Up 1.1%, India (INDA) Up 0.8%, Russia (RSX) Up 0.6%",49.2,48.98,-0.4374,neutral
FNSPID_03583,2019-10-07,EWJ,Trade Representative Robert Lighthizer Says Trade Deal With Japan Is About $55B Worth Of Trade,48.52,48.23,-0.5855,neutral
FNSPID_03584,2019-10-07,EWJ,US-Japan Trade Agreement To Focus Heavily On Agricultural Sectors,48.52,48.23,-0.5855,neutral
FNSPID_03585,2019-10-07,EWJ,Trump To Sign US-Japan Trade Agreement And US-Japan Digital Trade Agreement,48.52,48.23,-0.5855,neutral
FNSPID_03586,2019-10-07,EWJ,"Benzinga Pro Mid-Day Price Check For Regional ETFs: Russia (RSX) Up 0.5%, US (SPY) Unch, Canada (EWC) Down 0.1%, India (INDA) Down 1%, Australia (EWA) Down 0.1%, Brazil (EWZ) Down 2%, Japan (EWJ) Down 0.3%, China (FXI) Down 0.6%",48.52,48.23,-0.5855,neutral
FNSPID_03587,2019-10-07,EWJ,Trump To Sign US-Japan Trade Agreements At 3:30 p.m.,48.52,48.23,-0.5855,neutral
FNSPID_03588,2019-10-07,EWJ,Japan Coast Guard Says More Than 20 Crew Members Rescued From N Korean Fishing Vessel That Collided With Japan Patrol Boat,48.52,48.23,-0.5855,neutral
FNSPID_03589,2019-10-04,EWJ,Nikkei Survey Shows A Quarter Of Japanese Companies Want To Cut China Risk,48.83,48.52,-0.6347,neutral
FNSPID_03590,2019-10-03,EWJ,"Benzinga Pro Mid-Day Price Check For Regional ETFs: China (FXI) Up 1.5%, Brazil (EWZ) Up 1.2%, India (INDA) Up 1%, US (SPY) Up 0.6%, Australia (EWA) Up 0.5%, Japan (EWJ) Up 0.2%, Russia (RSX) Up 0.1%, Canada (EWC) Flat",48.27,48.83,1.1592,up
FNSPID_03591,2019-10-01,EWJ,"Benzinga Pro Mid-Day Price Check For Regional ETFs: India (INDA) Up 2.1%, Canada (EWC) Up 1.1%, US (SPY) Up 0.6%, Australia (EWA) Down 0.2%, China (FXI) Down 0.3%, Brazil (EWZ) Down 0.5%, Japan (EWJ) Down 0.5%, Russia (RSX) Down 0.6%",48.63,48.02,-1.2392,down
FNSPID_03592,2019-09-30,EWJ,"Benzinga Pro Mid-Day Price Check For Regional ETFs: China (FXI) Up 1.4%, US (SPY) Up 0.7%, Canada (EWC) Up 0.4%, India (INDA) Up 0.3%, Japan (EWJ) Up 0.2%, Australia (EWA) Down 0.2%, Russia (RSX) Down 0.2%, Brazil (EWZ) Down 0.5%",48.84,48.63,-0.4406,neutral
FNSPID_03593,2019-09-26,EWJ,"Trump Economic Adviser Larry Kudlow Says U.S. Will Not Impose Auto Tariffs On Japan As Long As The Goodwill, Progress Continues In Japan-U.S. Trade Deal",49.32,48.62,-1.4311,down
FNSPID_03594,2019-09-25,EWJ,Japanese Foreign Minister Says Sees No Added Tariffs On Section 232 Of US Trade Law Will Be Imposed On Japanese Autos As Long As Bilateral Trade Deal Is Implemented Faithfully,49.24,49.32,0.1748,neutral
FNSPID_03595,2019-09-25,EWJ,"Tariffs On Japanese Cars, Car Parts Will Be Eliminated Through Further Talks, No Time Frame Set",49.24,49.32,0.1748,neutral
FNSPID_03596,2019-09-25,EWJ,"Japan, US Ministers Confirmed No Automobile Export Quota Will Be Imposed; Countries Agree To 'Refrain From Taking Measures Against The Spirit Of These Agreements'",49.24,49.32,0.1748,neutral
FNSPID_03597,2019-09-25,EWJ,"Benzinga Pro Mid-Day Price Check For Regional ETFs: US (SPY) Up 0.3%, Japan (EWJ) Up 0.2%, China (FXI) Down 0.1%, Australia (EWA) Down 0.2%, Russia (RSX) Down 0.3%, Canada (EWC) Down 0.4%, Brazil (EWZ) Down 0.5%, India (INDA) Down 0.8%",49.24,49.32,0.1748,neutral
FNSPID_03598,2019-09-25,EWJ,'Japan will eliminate or reduce tariﬀs on over 90 percent of currently dutiable trade of U.S. food & agricultural exports.' -USTR,49.24,49.32,0.1748,neutral
FNSPID_03599,2019-09-25,EWJ,"US Trade Rep Lighthizer Says US Will Eliminate Or Reduce Tariffs On Certain Industrial Goods From Japan, Including Some Machine Tools, Fasteners, Steam Turbines, Bikes, Musical Instruments",49.24,49.32,0.1748,neutral
FNSPID_03600,2019-09-25,EWJ,Pres Trump Says US Is Working On Phase 2 Of Trade Deal With Japan,49.24,49.32,0.1748,neutral
FNSPID_03601,2019-09-25,EWJ,"US Trade Rep Lighthizer Says Once Deal Implemented, Over 90% Of US Food, Ag Products Exported To Japan Will Be Duty Free Or Receive Preferential Tariff Access",49.24,49.32,0.1748,neutral
FNSPID_03602,2019-09-25,EWJ,"Trump Says Trade Deal With Japan Will Be Tremendous For Technology Industry, Represents Big Dollars For US Farmers",49.24,49.32,0.1748,neutral
FNSPID_03603,2019-09-25,EWJ,"Trump Says First Phase Of US, Japan Trade Deal Will Open Up Markets To $7B Of US Products, Reached Deal On Robust Commitments For $40B Of Digital Trade",49.24,49.32,0.1748,neutral
FNSPID_03604,2019-09-24,EWJ,FBN's Edward Lawrence Says Two Japanese Reporters Were Told By Japan's Minister Of Foreign Affairs That US-Japan Trade Deal Is Done And Will Be Released Tomorrow,49.04,49.24,0.4037,neutral
FNSPID_03605,2019-09-24,EWJ,"Nikkei Says Japan, U.S. Fail To Agree On Us Tariff Removal Timeline",49.04,49.24,0.4037,neutral
FNSPID_03606,2019-09-24,EWJ,"Benzinga Pro Mid-Day Price Check For Regional ETFs: US (SPY) Up 0.1%, Australia (EWA) Down 0.3%, Canada (EWC) Down 0.5%, Japan (EWJ) Down 0.9%, Brazil (EWZ) Down 0.9%, India (INDA) Down 0.9%, China (FXI) Down 1.1%, Russia (RSX) Down 1.6%",49.04,49.24,0.4037,neutral
FNSPID_03607,2019-09-24,EWJ,"Pres Trump, In UN Speech, Says We Will Finalize Trade Deal With Japan On Wed.",49.04,49.24,0.4037,neutral
FNSPID_03608,2019-09-23,EWJ,'U.S.-Japan Trade Deal in Jeopardy Over Clash Over Car Tariffs' -NYT,48.97,49.04,0.1406,neutral
FNSPID_03609,2019-09-23,EWJ,Japan To Fund $10B Into Liquefied Nat Gas,48.97,49.04,0.1406,neutral
FNSPID_03610,2019-09-23,EWJ,"Benzinga Pro Mid-Day Price Check For Regional ETFs: India (INDA) Up 2.3%, Russia (RSX) Up 0.8%, US (SPY) Up 0.1%, Australia (EWA) Up 0.1%, Japan (EWJ) Down 0.1%, China (FXI) Down 0.2%, Canada (EWC) Down 0.2%, Brazil (EWZ) Down 1.1%",48.97,49.04,0.1406,neutral
FNSPID_03611,2019-09-20,EWJ,"Benzinga Pro Mid-Day Price Check For Regional ETFs: India (INDA) Up 6%, Brazil (EWZ) Up 0.4%, Russia (RSX) Up 0.4%, Canada (EWC) Up 0.3%, US (SPY) Up 0.2%, Japan (EWJ) Up 0.1%, China (FXI) Up 0.1%, Australia (EWA) Flat",49.02,48.97,-0.1053,neutral
FNSPID_03612,2019-09-20,EWJ,'Japan's Mitsubishi Says Rogue Oil Trader Lost $320 Million' -WSJ,49.02,48.97,-0.1053,neutral
FNSPID_03613,2019-09-20,EWJ,"US-Japan trade Agreement to Maintain Tariffs on Japanese Auto Parts, Steel, Aluminum",49.02,48.97,-0.1053,neutral
FNSPID_03614,2019-09-16,EWJ,"Benzinga Pro Mid-Day Price Check For Regional ETFs: Russia (RSX) Up 1.9%, Canada (EWC) Up 0.6%, Brazil (EWZ) Up 0.3%, Australia (EWA) Down 0.2%, US (SPY) Down 0.4%, Japan (EWJ) Down 0.4%, China (FXI) Down 1.1%, India (INDA) Down 2.1%",48.7,48.88,0.3712,neutral
FNSPID_03615,2019-09-13,EWJ,"Benzinga Pro Mid-Day Price Check For Regional ETFs: Japan (EWJ) Up 1.2%, India (INDA) Up 1%, China (FXI) Up 0.9%, Russia (RSX) Up 0.6%, Australia (EWA) Up 0.3%, Canada (EWC) Up 0.2%, US (SPY) Flat, Brazil (EWZ) Down 0.6%",48.95,48.7,-0.5275,neutral
FNSPID_03616,2019-09-12,EWJ,'US-Japan trade deal allows for antitrust actions on Big Tech' Nikkei,48.39,48.95,1.1742,up
FNSPID_03617,2019-09-11,EWJ,"Benzinga Pro Mid-Day Price Check For Regional ETFs: China (FXI) Up 1.6%, Brazil (EWZ) Up 1.5%, Japan (EWJ) Up 0.8%, Russia (RSX) Up 0.6%, Australia (EWA) Up 0.4%, Canada (EWC) Up 0.1%, US (SPY) Down 0.5%, India (INDA) Down 0.6%",48.07,48.39,0.6626,neutral
FNSPID_03618,2019-09-11,EWJ,Japan New Foreign Min Motegi Says Will Make Utmost Efforts To Get US-Japan Trade Deal Signed By End Of September,48.07,48.39,0.6626,neutral
FNSPID_03619,2019-09-10,EWJ,"Benzinga Pro Mid-Day Price Check For Regional ETFs: Canada (EWC) Up 0.4, China (FXI) Up 0.4%, Brazil (EWZ) Up 0.3%, Russia (RSX) Up 0.3%, Japan (EWJ) Up 0.2%, Australia (EWA) Up 0.1%, India (INDA) Down 0.1%, US (SPY) Down 0.3%",47.65,48.07,0.8853,neutral
FNSPID_03620,2019-09-10,EWJ,Bank of Japan Policymakers Moving Closer to Expanding Stimulus as U.S.-China Trade War Broadens,47.65,48.07,0.8853,neutral
FNSPID_03621,2019-09-05,EWJ,"Benzinga Pro Mid-Day Price Check For Regional ETFs: Brazil (EWZ) Up 2%, US (SPY) Up 1.4%, Australia (EWA) Up 1.3%, China (FXI) Up 1.3%, Canada (EWC) Up 0.9, Japan (EWJ) Up 0.9%, India (INDA) Up 0.3%, Russia (RSX) Flat",47.03,47.2,0.3477,neutral
FNSPID_03622,2019-09-05,EWJ,Putin Says U.S. Talk of Deploying Missiles in Japan and South Korea is Worrying,47.03,47.2,0.3477,neutral
FNSPID_03623,2019-09-04,EWJ,"Benzinga Pro Mid-Day Price Check For Regional ETFs: Brazil (EWZ) Up 2.7%, China (FXI) Up 2.2%, Russia (RSX) Up 1.4%, Canada (EWC) Up 1.2%, US (SPY) Up 0.9%, Japan (EWJ) Up 0.6%, India (INDA) Up 0.5%, Australia (EWA) Up 0.2%",46.7,47.03,0.7189,neutral
FNSPID_03624,2019-08-30,EWJ,"Benzinga Pro Mid-Day Price Check For Regional ETFs: Brazil (EWZ) Up 1.1%, Australia (EWA) Up 0.8%, Russia (RSX) Up 0.7%, India (INDA) Up 0.3%, Japan (EWJ) Up 0.1%, US (SPY) Flat, Canada (EWC) Down 0.1%, China (FXI) Down 0.2%",46.41,46.44,0.0557,neutral
FNSPID_03625,2019-08-29,EWJ,"Benzinga Pro Mid-Day Price Check For Regional ETFs: Russia (RSX) Up 1.4%, US (SPY) Up 1.4%, Brazil (EWZ) Up 1.3%, Canada (EWC) Up 1%, Australia (EWA) Up 1%, Japan (EWJ) Up 0.8%, China (FXI) Up 0.8%, India (INDA) Down 0.1%",46.27,46.41,0.3163,neutral
FNSPID_03626,2019-08-28,EWJ,"Benzinga Pro Mid-Day Price Check For Regional ETFs: Brazil (EWZ) Up 0.7%, Russia (RSX) Up 0.7%, US (SPY) Up 0.5%, Canada (EWC) Up 0.5%, Australia (EWA) Up 0.4%, Japan (EWJ) Up 0.1%, China (FXI) Down 0.2%, India (INDA) Down 1.1%",45.94,46.27,0.712,neutral
FNSPID_03627,2019-08-28,EWJ,'Iran's Rouhani to Meet Japan PM Abe at UN Assembly in September' -Bloomberg,45.94,46.27,0.712,neutral
FNSPID_03628,2019-08-27,EWJ,"Benzinga Pro Mid-Day Price Check For Regional ETFs: India (INDA) Up 0.7%, Europe (VGK) Up 0.4%, China (FXI) Up 0.2%, Canada (EWC) Up 0.1%, Japan (EWJ) Down 0.1%, US (SPY) Down 0.2%, Brazil (EWZ) Down 0.6%, Russia (RSX) Down 0.9%",45.96,45.94,-0.0375,neutral
FNSPID_03629,2019-08-27,EWJ,"South Korea Rejects Abe's Accusations, Urges Japan To Retract Economic Retaliation",45.96,45.94,-0.0375,neutral
FNSPID_03630,2019-08-26,EWJ,"Benzinga Pro Mid-Day Price Check For Regional ETFs: Japan (EWJ) Up 1.7%, India (INDA) Up 1.5%, China (FXI) Up 1.5%, Canada (EWC) Up 0.9%, Europe (VGK) Up 0.8%, Russia (RSX) Up 0.7%, US (SPY) Up 1%, Brazil (EWZ) Down 1%",46.1,45.96,-0.3174,neutral
FNSPID_03631,2019-08-26,EWJ,Trump Says Japan Auto Tariffs Not Being Considered At The Moment,46.1,45.96,-0.3174,neutral
FNSPID_03632,2019-08-21,EWJ,"Benzinga Pro Mid-Day Price Check For Regional ETFs: Brazil (EWZ) Up 1.9%, Europe (VGK) Up 1.4%, Russia (RSX) Up 1.2%, Canada (EWC) Up 0.9%, China (FXI) Up 0.8%, US (SPY) Up 0.8%, Japan (EWJ) Up 0.6%, India (INDA) Down 0.5%",46.03,45.96,-0.1496,neutral
FNSPID_03633,2019-08-20,EWJ,"U.S. Marines Commandant Berger Says Expects Japan, S. Korea to Work Out Differences Over Renewal of Intelligence Sharing Agreement",45.87,46.03,0.3378,neutral
FNSPID_03634,2019-08-19,EWJ,"Benzinga Pro Mid-Day Price Check For Regional ETFs: US (SPY) Up 1.4%, India (INDA) Up 1.1%, Russia (RSX) Up 0.3%, Japan (EWJ) Up 0.2% Europe (VGK) Up 0.1%, China (FXI) Down 0.7%, Canada (EWC) Down 0.7%, Brazil (EWZ) Down 0.8%",45.97,45.87,-0.206,neutral
FNSPID_03635,2019-08-16,EWJ,US Special Representative For North Korea Stephen Biegun Will Travel To Japan And South Korea Next Week,45.98,45.97,-0.0187,neutral
FNSPID_03636,2019-08-15,EWJ,"Japan PM Abe, Following N, Korea Projectile Launch, Says to Coordinate With U.S., Others; Ensure Safety of Our Citizens",45.5,45.98,1.0405,up
FNSPID_03637,2019-08-15,EWJ,Japan Passed China In June As Top Foreign Holder Of Treasuries,45.5,45.98,1.0405,up
