article_id,date,ticker,article_title,price_t,price_t1,pct_change,label,predicted_label,confidence,explanation,manual_score
FNSPID_04844,2019-09-19,FDX,FedEx Pilot Has Been Detained By Police In Southern China,108.62,106.01,-2.4073,down,down,0.396,,
FNSPID_04845,2019-09-19,FDX,7 Industrials Stocks Moving In Thursday's Pre-Market Session,108.62,106.01,-2.4073,down,up,0.437,,
FNSPID_04846,2019-09-19,FDX,52 Biggest Movers From Yesterday,108.62,106.01,-2.4073,down,up,0.3731,,
FNSPID_04847,2019-09-18,FDX,Does FedEx Face A Cyclical Or Structural Problem?,107.53,108.62,1.0205,up,neutral,0.427,,
FNSPID_04848,2019-09-18,FDX,"PreMarket Prep Recap: A Trio Of Earnings Debacles, Facebook Pulls A Fast One On Roku",107.53,108.62,1.0205,up,neutral,0.3719,,
FNSPID_04849,2019-09-18,FDX,Mid-Afternoon Market Update: Dow Falls Over 200 Points After Federal Reserve Lowers Interest Rates,107.53,108.62,1.0205,up,up,0.3824,,
FNSPID_04850,2019-09-18,FDX,36 Stocks Moving In Wednesday's Mid-Day Session,107.53,108.62,1.0205,up,up,0.4472,,
FNSPID_04851,2019-09-18,FDX,"UPDATE: UBS Maintains Sell On FedEx, Lowers Target To $132 As Firm Notes 'Weaker International drives a much greater than expected F2020 Reduction'; Firm Believes 'there is limited visibility to stronger margin performance necessary for a positive view'",107.53,108.62,1.0205,up,up,0.4447,,
FNSPID_04852,2019-09-18,FDX,Today's Pickup: Germany Moves To Tighten Rules On Delivery Subcontractors,107.53,108.62,1.0205,up,up,0.3735,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""Today's Pickup: Germany Moves To Tighten Rules On Delivery Subcontractors"" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_04853,2019-09-18,FDX,"FedEx Delivers Pain To Shareholders, But Some Analysts Are Shipping Support",107.53,108.62,1.0205,up,up,0.3633,,
FNSPID_04854,2019-09-18,FDX,"A Look At Benzinga Pro's Most-Searched Tickers For September 18, 2019",107.53,108.62,1.0205,up,neutral,0.3853,,
FNSPID_04855,2019-09-18,FDX,Mid-Day Market Update: FedEx Falls Following Downbeat Q2 Results; SPI Energy Shares Jump,107.53,108.62,1.0205,up,up,0.402,,
FNSPID_04856,2019-09-18,FDX,"UPDATE: Raymond James Reiterates Outperform On FedEx, Lowers Target To $175 Notes 'while we admittedly remain somewhat hesitant on the timeline, we still believe, at full integration, TNT's road-network can provide substantial cost savings in Europe'",107.53,108.62,1.0205,up,up,0.4497,,
FNSPID_04857,2019-09-18,FDX,"UPDATE: Stifel On FedEx Also Notes 'If all goes well, the stock could be at $180 again next year. If not, there is still downside to the shares, so we will wait to see more favorable risk/return before getting interested again'",107.53,108.62,1.0205,up,up,0.4009,,
FNSPID_04858,2019-09-18,FDX,"UPDATE: Stifel Downgrades FedEx To Hold, Lowers Target To $171 As Firm Notes 'Outlook Cut, as Express Slows Down; Moving to Sidelines'",107.53,108.62,1.0205,up,up,0.4163,,
FNSPID_04859,2019-09-18,FDX,Delta Explores Forest Residue As Jet Fuel,107.53,108.62,1.0205,up,neutral,0.4232,,
FNSPID_04860,2019-09-18,FDX,"UPDATE: KeyBanc Downgrades FedEx To Sector Weight 'to reflect a softer international outlook, negative mix shift with respect to Ground margins, and elevated near-term investment'",107.53,108.62,1.0205,up,up,0.4295,,
FNSPID_04861,2019-09-18,FDX,'Cramer: FedEx holds 'most dispiriting call about the economy I've heard in a very long time' -CNBC,107.53,108.62,1.0205,up,up,0.3578,,
FNSPID_04862,2019-09-18,FDX,"Benzinga's Top Upgrades, Downgrades For September 18, 2019",107.53,108.62,1.0205,up,up,0.3878,,
FNSPID_04863,2019-09-18,FDX,Mid-Morning Market Update: Markets Edge Lower; General Mills Posts Mixed Q1 Results,107.53,108.62,1.0205,up,up,0.4015,,
FNSPID_04864,2019-09-18,FDX,"UPDATE: BMO Maintains Downgrades FedEx To Market Perform, Lowers Target To $165 As Firm Notes 'The weaker global macroeconomic environment is weighing more heavily on FDX's higher-margin B2B business than anticipated'",107.53,108.62,1.0205,up,up,0.4392,,
FNSPID_04865,2019-09-18,FDX,"At FedEx, The Pain Continues, And The Gain Isn't In Sight",107.53,108.62,1.0205,up,neutral,0.3728,,
FNSPID_04866,2019-09-18,FDX,Fed And FedEx: Rate Decision Looms As Tariff Repercussions Seen In FDX Q1,107.53,108.62,1.0205,up,up,0.3939,,
FNSPID_04867,2019-09-18,FDX,"Benzinga Pro's Top 10 Most-Searched Tickers For Morning of Wednesday, September 18, 2019",107.53,108.62,1.0205,up,up,0.3721,,
FNSPID_04868,2019-09-18,FDX,10 Biggest Price Target Changes For Wednesday,107.53,108.62,1.0205,up,neutral,0.3499,,
FNSPID_04869,2019-09-18,FDX,4 Industrials Stocks Moving In Wednesday's Pre-Market Session,107.53,108.62,1.0205,up,up,0.4373,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""4 Industrials Stocks Moving In Wednesday's Pre-Market Session"" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_04870,2019-09-18,FDX,"Baird Maintains Outperform on FedEx, Lowers Price Target to $175",107.53,108.62,1.0205,up,up,0.3571,,
FNSPID_04871,2019-09-18,FDX,30 Stocks Moving in Wednesday's Pre-Market Session,107.53,108.62,1.0205,up,up,0.4268,,
FNSPID_04872,2019-09-18,FDX,"Morgan Stanley Maintains Equal-Weight on FedEx, Lowers Price Target to $120",107.53,108.62,1.0205,up,up,0.3599,,
FNSPID_04873,2019-09-18,FDX,"UBS Maintains Sell on FedEx, Lowers Price Target to $132",107.53,108.62,1.0205,up,up,0.3641,,
FNSPID_04874,2019-09-18,FDX,"Credit Suisse Maintains Outperform on FedEx, Lowers Price Target to $168",107.53,108.62,1.0205,up,up,0.361,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""Credit Suisse Maintains Outperform on FedEx, Lowers Price Target to $168"" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_04875,2019-09-18,FDX,"JP Morgan Maintains Neutral on FedEx, Lowers Price Target to $146",107.53,108.62,1.0205,up,up,0.3688,,
FNSPID_04876,2019-09-18,FDX,FedEx shares are trading lower after the company reported weak Q2 earning results and cut FY20 sales guidance. Several firms also downgraded the company's stock and lowered its price target.,107.53,108.62,1.0205,up,down,0.3844,,
FNSPID_04877,2019-09-18,FDX,"Raymond James Maintains Outperform on FedEx, Lowers Price Target to $175",107.53,108.62,1.0205,up,up,0.3565,,
FNSPID_04878,2019-09-18,FDX,A Peek Into The Markets: US Stock Futures Edge Lower; All Eyes On Fed Decision,107.53,108.62,1.0205,up,up,0.3949,,
FNSPID_04879,2019-09-18,FDX,"Stifel Downgrades FedEx to Hold, Lowers Price Target to $171",107.53,108.62,1.0205,up,up,0.3709,,
FNSPID_04880,2019-09-18,FDX,"BMO Capital Downgrades FedEx to Market Perform, Lowers Price Target to $165",107.53,108.62,1.0205,up,up,0.3721,,
FNSPID_04881,2019-09-18,FDX,"Deutsche Bank Downgrades FedEx to Hold, Lowers Price Target to $142",107.53,108.62,1.0205,up,up,0.3649,,
FNSPID_04882,2019-09-18,FDX,KeyBanc Downgrades FedEx to Sector Weight,107.53,108.62,1.0205,up,up,0.3724,,
FNSPID_04883,2019-09-18,FDX,"5 Stocks To Watch For September 18, 2019",107.53,108.62,1.0205,up,up,0.4179,,
FNSPID_04884,2019-09-17,FDX,7 Stocks Moving In Tuesday's After-Hours Session,123.48,107.53,-12.9198,down,up,0.4321,,
FNSPID_04885,2019-09-17,FDX,FedEx Falls After Q1 Earnings Miss,123.48,107.53,-12.9198,down,up,0.3855,,
FNSPID_04886,2019-09-17,FDX,Afternoon Market Update: What To Watch For Ahead Of The Closing Bell,123.48,107.53,-12.9198,down,up,0.3579,,
FNSPID_04887,2019-09-17,FDX,"FedEx Sees FY20 EPS Before Year-End MTM Retire Plan Accounting Adjustment $10-$12, EPS Before Year-End MTM Retirement Plan Accounting Adjustment, Excluding TNT Express Integration Expenses $11-$13",123.48,107.53,-12.9198,down,up,0.3851,,
FNSPID_04888,2019-09-17,FDX,FedEx Cuts FY20 Sales Guidance Given 'increased trade tensions and additional weakening of global economic conditions since the company's initial fiscal 2020 forecast in June',123.48,107.53,-12.9198,down,up,0.4144,,
FNSPID_04889,2019-09-17,FDX,FedEx shares are trading lower after the company reported worse-than-expected Q2 EPS and sales results. The company also cut FY20 sales guidance.,123.48,107.53,-12.9198,down,down,0.3883,,
FNSPID_04890,2019-09-17,FDX,"FedEx Q1 EPS $3.05 Misses $3.17 Estimate, Sales $17.048B Miss $17.07B Estimate",123.48,107.53,-12.9198,down,up,0.4267,,
FNSPID_04891,2019-09-17,FDX,FedEx Will Not Apply Peak Season Parcel Surcharges; Saves The Pain For The Outsized Stuff,123.48,107.53,-12.9198,down,neutral,0.3802,,
FNSPID_04892,2019-09-17,FDX,"Holding Pattern: Fed Meeting Coincides With Sizzling Geopolitics, FedEx Earnings",123.48,107.53,-12.9198,down,up,0.3703,,
FNSPID_04893,2019-09-17,FDX,FedEx Q1 Earnings Outlook,123.48,107.53,-12.9198,down,down,0.375,,
FNSPID_04894,2019-09-17,FDX,"7 Stocks To Watch For September 17, 2019",123.48,107.53,-12.9198,down,up,0.4172,,
FNSPID_04895,2019-09-17,FDX,"Earnings Scheduled For September 17, 2019",123.48,107.53,-12.9198,down,down,0.4344,,
FNSPID_04896,2019-09-16,FDX,"UPDATE: FedEx Reports Average 4.9% Price Increase For US Domestic, US Export/Import Via FedEx Express, FedEx Ground, FedEx Home Delivery",123.67,123.48,-0.1555,neutral,up,0.417,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""UPDATE: FedEx Reports Average 4.9% Price Increase For US Domestic, US Export/Import Via FedEx Express, FedEx Ground, FedEx Home Delivery"" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_04897,2019-09-16,FDX,FedEx Reports Will Not Charge Additional Residential Surcharges During Holiday Season 2019,123.67,123.48,-0.1555,neutral,up,0.3682,,
FNSPID_04898,2019-09-16,FDX,CBP Seeks To Expand E-Commerce Pilot Participation,123.67,123.48,-0.1555,neutral,neutral,0.3854,,
FNSPID_04899,2019-09-16,FDX,Farm To Table On Nationwide Scale,123.67,123.48,-0.1555,neutral,up,0.3605,,
FNSPID_04900,2019-09-16,FDX,"Energy Shares Up, Transports Lower In Pre-Market Trading After Attacks On Saudi Arabia",123.67,123.48,-0.1555,neutral,up,0.4086,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""Energy Shares Up, Transports Lower In Pre-Market Trading After Attacks On Saudi Arabia"" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_04901,2019-09-15,FDX,Mike Khouw's FedEx Options Trade,123.67,123.48,-0.1555,neutral,neutral,0.361,,
FNSPID_04902,2019-09-13,FDX,Dismissal Sought For FedEx Export Control Lawsuit,124.05,123.67,-0.3045,neutral,neutral,0.3519,,
FNSPID_04903,2019-09-11,FDX,Solving The Jigsaw Puzzle Of Filling Aircraft With Freight,123.95,123.63,-0.2587,neutral,neutral,0.4521,,
FNSPID_04904,2019-09-11,FDX,Air Cargo CEOs Among New US-UK Aviation Security Group,123.95,123.63,-0.2587,neutral,up,0.3752,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""Air Cargo CEOs Among New US-UK Aviation Security Group"" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_04905,2019-09-10,FDX,Alaska And The Amazon Effect,122.74,123.95,0.9869,neutral,neutral,0.4692,,
FNSPID_04906,2019-09-09,FDX,"Amazon Exposés Illustrate Foresight Of Attorney's 2018 Paper On New E-Commerce Delivery ""Paradigm""",119.29,122.74,2.8909,up,neutral,0.365,,
FNSPID_04907,2019-09-07,FDX,"Apple, Twitter And More 'Fast Money' Picks For September 9",119.29,122.74,2.8909,up,neutral,0.4044,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""Apple, Twitter And More 'Fast Money' Picks For September 9"" reads as a neutral signal for the stock, which is consistent with little or no next-day move.",
FNSPID_04908,2019-09-05,FDX,Shares of several large-cap companies are trading higher with the broader stock market after the Chinese Minister of Commerce said the leaders of the U.S. and China are set to meet in Washington D.C in early October.,116.66,115.34,-1.136,down,up,0.3849,,
FNSPID_04909,2019-09-04,FDX,Montreal Air Cargo Hub Mirabel Gets C$107 Million Boost,112.89,116.66,3.3446,up,up,0.3568,,
FNSPID_04910,2019-09-03,FDX,China Begins Probe Into FedEx Knives Shipment To Hong Kong,110.27,112.89,2.375,up,up,0.3688,,
FNSPID_04911,2019-09-03,FDX,"Morgan Stanley Maintains Equal-Weight, $131 Tgt On FedEx As Firm Expects 'a F1Q20 miss following the loss of AMZN Ground business and ongoing international weakness, though easier cost comparisons from incentive compensation and merit pay should help'",110.27,112.89,2.375,up,up,0.4025,,
FNSPID_04912,2019-09-03,FDX,Fedex Suspected of Illegally Delivering Knife Tools in Parcel Bound for Hong Kong,110.27,112.89,2.375,up,up,0.3539,,
FNSPID_04913,2019-08-30,FDX,"FedEx Buys Colombian Freight Forwarder, Customs Broker Affiliate",112.57,110.27,-2.0427,down,up,0.3797,,
FNSPID_04914,2019-08-29,FDX,"Najarian Brothers See Unusual Options Activity In FedEx, MasterCard And More",111.74,112.57,0.7367,neutral,up,0.3862,,
FNSPID_04915,2019-08-28,FDX,This Day In Market History: NYSE Launches Decimal Quotes,108.71,111.74,2.7876,up,neutral,0.3644,,
FNSPID_04916,2019-08-26,FDX,"Summer Doldrums Explode Along With Tariff War, Tweets",108.22,106.12,-1.9411,down,neutral,0.3547,,
FNSPID_04917,2019-08-26,FDX,FedEx unit expands final-mile delivery network,108.22,106.12,-1.9411,down,neutral,0.3619,,
FNSPID_04918,2019-08-26,FDX,10 Industrials Stocks Moving In Monday's Pre-Market Session,108.22,106.12,-1.9411,down,up,0.4325,,
FNSPID_04919,2019-08-23,FDX,Shares of several industrial companies are trading lower on escalated trade tensions after China announced it plans to impose a 5% to 10% tariff rate on $75 billion worth of U.S. goods. Trump announced he will respond to China's tariffs this afternoon.,107.85,108.22,0.3422,neutral,up,0.3734,,
FNSPID_04920,2019-08-23,FDX,"Trump Orders Postal Carriers To Search, Refuse All Deliveries Of Fentanyl From China",107.85,108.22,0.3422,neutral,neutral,0.3658,,
FNSPID_04921,2019-08-22,FDX,"Spectre Of Amazon And Peak Season Looms Over Stalled Talks Between Atlas, ATSG And Teamsters",112.2,107.85,-3.8773,down,neutral,0.3659,,
FNSPID_04922,2019-08-20,FDX,"From A To Z: How Animals Get To Aquariums And Zoos, And Everywhere In Between",110.6,112.26,1.5015,up,neutral,0.4776,,
FNSPID_04923,2019-08-19,FDX,UPS Removes Delivery Surcharges For 2019 Holiday Season,112.35,110.6,-1.5602,down,up,0.3654,,
FNSPID_05482,2019-12-31,GILD,Gilead Sciences Option Alert: Feb 21 $70 Calls at the Ask: 5863 @ $0.761 vs 14359 OI; Earnings 2/3 After Close [est] Ref=$64.5295,50.91,51.11,0.3848,neutral,up,0.4271,,
FNSPID_05483,2019-12-29,GILD,"Week Ahead In Biotech: PDUFA Date Ahead For Astra Zeneca, Merck's Lynparza, Pending Clinical Readouts In Focus",50.87,50.91,0.077,neutral,up,0.3845,,
FNSPID_05484,2019-12-24,GILD,"The Daily Biotech Pulse: NewLink Genetics Licenses Ovarian Cancer Dug, Correvio Awaits FDA Verdict",52.27,52.02,-0.4946,neutral,neutral,0.3938,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""The Daily Biotech Pulse: NewLink Genetics Licenses Ovarian Cancer Dug, Correvio Awaits FDA Verdict"" reads as a neutral signal for the stock, which is consistent with little or no next-day move.",
FNSPID_05485,2019-12-24,GILD,"Gilead and Eisai Enter Into Agreement in Japan for the Co-Promotion of the Investigational Rheumatoid Arthritis Therapy Filgotinib, Pending Regulatory Approval",52.27,52.02,-0.4946,neutral,up,0.3729,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""Gilead and Eisai Enter Into Agreement in Japan for the Co-Promotion of the Investigational Rheumatoid Arthritis Therapy Filgotinib, Pending Regulatory Approval"" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_05486,2019-12-20,GILD,Gilead Reports China's National Medical Products Admin. Approved Vosevi For Treatment Of Chronic Hep C Infection Who Require Re-Treatment,52.38,52.3,-0.1496,neutral,up,0.3634,,
FNSPID_05487,2019-12-20,GILD,"The Daily Biotech Pulse: Axovant Surges On Gene Therapy Study Results, FDA Approves Merck's Ebola Vaccine, Abeona Announces Offering",52.38,52.3,-0.1496,neutral,neutral,0.3994,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""The Daily Biotech Pulse: Axovant Surges On Gene Therapy Study Results, FDA Approves Merck's Ebola Vaccine, Abeona Announces Offering"" reads as a neutral signal for the stock, which is consistent with little or no next-day move.",
FNSPID_05488,2019-12-19,GILD,Gilead Reports Submission Of Filgotinib New Drug Application Under Priority Review For Rheumatoid Arthritis Treatment,51.15,52.38,2.3893,up,up,0.3671,,
FNSPID_05489,2019-12-19,GILD,"Micron Yesterday, Nike Today: Earnings Keep Rolling In As Week Winds Down",51.15,52.38,2.3893,up,up,0.3838,,
FNSPID_05490,2019-12-16,GILD,Gilead Sciences Option Alert: Jan 17 $70 Calls Sweep (21) near the Ask: 514 @ $0.693 vs 65480 OI; Earnings 2/3 After Close [est] Ref=$66.4952,51.8,51.87,0.121,neutral,up,0.4244,,
FNSPID_05491,2019-12-16,GILD,Gilead's Phase 2 ATLAS Study in Patients with Bridging Fibrosis and Compensated Cirrhosis Missed its Primary Endpoint,51.8,51.87,0.121,neutral,neutral,0.3941,,
FNSPID_05492,2019-12-14,GILD,"Bernie Sanders Tweet: We could eradicate HIV/AIDS in America. What's standing in the way? The greed of the pharmaceutical industry. An $8 HIV drug in Australia costs $2,000 in America. That is immoral. We need affordable, generic HIV medicine. Now",51.8,51.87,0.121,neutral,neutral,0.4174,,
FNSPID_05493,2019-12-13,GILD,Bristol-Myers Squibb Wins Patent Royalty Fight Against Gilead; Co. Awarded $585M In Damages Plus Royalty,51.53,51.8,0.5322,neutral,up,0.363,,
FNSPID_05494,2019-12-13,GILD,Gilead Sciences shares are trading lower after Credit Suisse downgraded the stock from Neutral to Underperform and lowered the price target from $67 to $63.,51.53,51.8,0.5322,neutral,down,0.3762,,
FNSPID_05495,2019-12-13,GILD,"Credit Suisse Downgrades Gilead Sciences to Underperform, Lowers Price Target to $63",51.53,51.8,0.5322,neutral,up,0.3608,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""Credit Suisse Downgrades Gilead Sciences to Underperform, Lowers Price Target to $63"" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_05496,2019-12-12,GILD,Gilead Sciences Option Alert: Jan 17 $70 Calls Sweep (41) above Ask!: 864 @ $1.087 vs 44382 OI; Earnings 2/3 After Close [est] Ref=$67.575,52.99,51.53,-2.7503,down,up,0.4302,,
